id_marca,nome_marca,id_modelo,nome_modelo
154,JINBEI,070005-3,TOPIC ESCOLAR SL 2.2 8V/ 2.0 16V 4p
154,JINBEI,070001-0,TOPIC FURGAO L 2.2 8V/ 2.0 16V 4p
154,JINBEI,070002-9,TOPIC VAN L 2.2 8V/ 2.0 16V 4p
154,JINBEI,070007-0,TOPIC VAN Lon./GRAN TOPIC SL
154,JINBEI,070003-7,TOPIC VAN SL 2.2 8V/ 2.0 16V 4p
154,JINBEI,070006-1,TOPIC VAN STD 2.0 16V 4p
30,JPX,032001-3,Jipe Montez 4x4 CD Teto de Lona Diesel
30,JPX,032002-1,Jipe Montez 4x4 CD Teto Rígido Diesel
30,JPX,032004-8,Jipe Montez Std 4x4 Teto de Lona Diesel
30,JPX,032005-6,Jipe Montez Std 4x4 Teto Rígido Diesel
30,JPX,032003-0,Picape Montez 1.9 4x4 Diesel
31,Kia Motors,018002-5,Besta EST 2.7 Diesel (10/12lug.)
31,Kia Motors,018003-3,Besta EST Full 2.7 Diesel (10/12lug.)
31,Kia Motors,018004-1,Besta Furgão 2.2 Diesel
31,Kia Motors,018013-0,Besta Furgão 2.7 Diesel
31,Kia Motors,018042-4,Besta Furgão Grand 3.0 Diesel
31,Kia Motors,018014-9,Besta GS 2.7 8V 12L Diesel
31,Kia Motors,018015-7,Besta GS Full 2.7 Diesel
31,Kia Motors,018035-1,Besta GS Grand 3.0 8V 16L Diesel
31,Kia Motors,018001-7,Besta ST 2.2 Diesel (12lug.)
31,Kia Motors,018027-0,Bongo K-2400 2.4 Diesel
31,Kia Motors,018065-3,Bongo K-2500 2.5 4x2 TB Diesel
31,Kia Motors,018028-9,Bongo K-2700 2.7 4x2/4x4 Diesel
31,Kia Motors,018058-0,Bongo K-2700 2.7 4x4 Basculante Diesel
31,Kia Motors,018048-3,Bongo K-2700 2.7 4x4 CD Diesel
31,Kia Motors,018029-7,Bongo K-3500/K-3600/110 3.6 Diesel
31,Kia Motors,018080-7,CADENZA EX 3.5 V6 24V 290cv Aut.
31,Kia Motors,018067-0,Carens EX 2.0 16V  Aut
31,Kia Motors,018045-9,Carens LS 1.8 16V 130cv Aut.
31,Kia Motors,018044-0,Carens LS 1.8 16V 130cv Mec.
31,Kia Motors,018016-5,Carnival 2.5 V6
31,Kia Motors,018081-5,Carnival EX 3.5 V6 24V 276cv Aut.
31,Kia Motors,018057-2,Carnival EX 3.8 V6 24V 242cv Aut.
31,Kia Motors,018043-2,Carnival GS 2.9 TDI 16V 125cv Diesel
31,Kia Motors,018084-0,Cerato 1.6 16 V Flex Mec.
31,Kia Motors,018085-8,Cerato 1.6 16V  Flex  Aut.
31,Kia Motors,018064-5,Cerato 1.6 16V Aut.
31,Kia Motors,018054-8,Cerato 1.6 16V Mec.
31,Kia Motors,018055-6,Cerato 2.0 16V Aut.
31,Kia Motors,018082-3,Cerato KOUP 2.0 16V Aut.
31,Kia Motors,018022-0,Ceres Pick-Up 2.2 Diesel
31,Kia Motors,018030-0,Clarus GLX 2.0 16V Aut.
31,Kia Motors,018010-6,Clarus GLX 2.0 16V Mec
31,Kia Motors,018031-9,Clarus Wagon GLX 2.0 16V Aut.
31,Kia Motors,018017-3,Clarus Wagon GLX 2.0 16V Mec.
31,Kia Motors,018039-4,Magentis EX 2.0 16V Aut.
31,Kia Motors,018062-9,Magentis LX 2.0 16V Aut
31,Kia Motors,018069-6,MOHAVE EX 3.0 V6 24V 256cv TB Dies. Aut.
31,Kia Motors,018068-8,MOHAVE EX 3.8 V6 24V 275cv 4x4 Aut.
31,Kia Motors,018072-6,MOHAVE EX 4.6 V8 32V 340cv 4x4 Aut.
31,Kia Motors,018052-1,Opirus GL 3.5 V6 24V 202cv Aut.
31,Kia Motors,018063-7,Opirus GL 3.8 V6 24V 267cv Aut.
31,Kia Motors,018086-6,OPTIMA 2.0 16V 165cv Aut.
31,Kia Motors,018083-1,OPTIMA 2.4 16V 180cv Aut.
31,Kia Motors,018060-2,Picanto EX 1.1/ 1.0/ 1.0 Flex Aut
31,Kia Motors,018059-9,Picanto EX 1.1/ 1.0/ 1.0 Flex Mec
31,Kia Motors,018007-6,Sephia GTX 1.5 16V
31,Kia Motors,018008-4,Sephia GTX 1.6
31,Kia Motors,018019-0,Sephia LS 1.5 16V Aut.
31,Kia Motors,018018-1,Sephia LS 1.5 16V Mec.
31,Kia Motors,018011-4,Sephia SLX
31,Kia Motors,018032-7,Shuma LS 1.5 16V Aut.
31,Kia Motors,018023-8,Shuma LS 1.5 16V Mec.
31,Kia Motors,018073-4,Sorento 2.4 16V 174cv 4x2 Aut.
31,Kia Motors,018074-2,Sorento 2.4 16V 174cv 4x4 Aut.
31,Kia Motors,018075-0,Sorento 3.5 V6 24V 278cv 4x2 Aut.
31,Kia Motors,018076-9,Sorento 3.5 V6 24V 278cv 4x4 Aut.
31,Kia Motors,018047-5,Sorento EX 2.5 140/170cv 4x4 Aut.Diesel
31,Kia Motors,018056-4,Sorento EX 2.5 16V 4x4 Mec. Diesel
31,Kia Motors,018046-7,Sorento EX 3.5 V6 24V 197cv 4x4 Aut.
31,Kia Motors,018061-0,Sorento EX 3.8 V6 24V 267cv 4x4 Aut.
31,Kia Motors,018050-5,Sorento LX 2.5 16V 140cv 4x4 Aut. Diesel
31,Kia Motors,018051-3,Sorento LX 2.5 16V 140cv 4x4 Mec. Diesel
31,Kia Motors,018070-0,SOUL 1.6/ 1.6 16V FLEX Aut.
31,Kia Motors,018071-8,SOUL 1.6/ 1.6 16V FLEX Mec.
31,Kia Motors,018012-2,Sportage 2.0 16V Aut
31,Kia Motors,018037-8,Sportage 2.0 8V TB-IC Diesel
31,Kia Motors,018033-5,Sportage DLX 2.0 16V Aut.
31,Kia Motors,018024-6,Sportage DLX 2.0 16V Mec.
31,Kia Motors,018009-2,Sportage DLX 2.2 Diesel Mec
31,Kia Motors,018066-1,Sportage EX 2.0 16V Mec.
31,Kia Motors,018079-3,Sportage EX 2.0 16V/ 2.0 16V Flex Aut.
31,Kia Motors,018053-0,Sportage EX 2.7 V6 4x4 Aut.
31,Kia Motors,018034-3,Sportage Grand 2.0 16V Aut.
31,Kia Motors,018020-3,Sportage Grand 2.0 16V Mec.
31,Kia Motors,018025-4,Sportage Grand 2.0 8V TB-IC Diesel
31,Kia Motors,018026-2,Sportage GTE 2.2 4x4 Diesel
31,Kia Motors,018049-1,Sportage LX 2.0 16V 142cv 5p
31,Kia Motors,018077-7,Sportage LX 2.0 16V/ 2.0 16V Flex  Aut.
31,Kia Motors,018078-5,Sportage LX 2.0 16V/ 2.0 16V Flex Mec.
31,Kia Motors,018021-1,Sportage Targa 2.0 16V
32,Lada,019005-5,Laika 1.5
32,Lada,019001-2,Laika 1.6
32,Lada,019002-0,Laika SW 5p
32,Lada,019003-9,Niva 1.6 RC/ Pantanal 4x4
32,Lada,019007-1,Niva 1.6/ CD 4x4
32,Lada,019006-3,Niva 1.7i 4x4
32,Lada,019004-7,Samara 1.3/ 1.5
171,LAMBORGHINI,078008-1,AVENTADOR LP 700-4
171,LAMBORGHINI,078007-3,Gallardo Coupe LP550-2 Bicolore
171,LAMBORGHINI,078001-4,Gallardo Coupe LP560-4
171,LAMBORGHINI,078006-5,Gallardo Coupe LP570-4 Sup.Trof.Stradale
171,LAMBORGHINI,078004-9,Gallardo Coupe Superleggera LP570-4
171,LAMBORGHINI,078003-0,Gallardo Coupe Valentino Balboni LP550-2
171,LAMBORGHINI,078002-2,Gallardo Spider LP560-4
171,LAMBORGHINI,078005-7,Gallardo Spyder Performante LP570-4
33,Land Rover,033048-5,Defender 110 2.4 122cv T.Diesel
33,Land Rover,033013-2,Defender 110 2.5 HCPU TDi CS Diesel
33,Land Rover,033018-3,Defender 110 2.5 TDi County Pers. Diesel
33,Land Rover,033014-0,Defender 110 2.5 TDi Hard Top Diesel
33,Land Rover,033015-9,Defender 110 2.5 TDi High Capacity Dies.
33,Land Rover,033016-7,Defender 110 2.5 TDi Personel Diesel
33,Land Rover,033052-3,Defender 110 LE FIRE & ICE 2.4 T. Diesel
33,Land Rover,033067-1,Defender 110 RAW 2.4 122cv T. Diesel
33,Land Rover,033050-7,Defender 110 SVX Lim.Edit. 2.4 T.Diesel
33,Land Rover,033036-1,Defender 110 TD5 2.5 4x4 Diesel
33,Land Rover,033001-9,Defender 110 TDI County SW Diesel
33,Land Rover,033004-3,Defender 110 TDI SW Diesel
33,Land Rover,033010-8,Defender 130 Chassis CD Diesel
33,Land Rover,033011-6,Defender 130 High CAP Diesel
33,Land Rover,033012-4,Defender 130 TDI CD Diesel
33,Land Rover,033047-7,Defender 90 2.4 122cv T.Diesel
33,Land Rover,033017-5,Defender 90 2.5 TDi CS Diesel
33,Land Rover,033051-5,Defender 90 LE FIRE & ICE 2.4 T. Diesel
33,Land Rover,033066-3,Defender 90 RAW 2.4 122cv T.Diesel
33,Land Rover,033003-5,Defender 90 Soft Top Diesel
33,Land Rover,033049-3,Defender 90 SVX Lim.Edit. 2.4 T.Diesel
33,Land Rover,033006-0,Defender 90 TDI CSW Diesel
33,Land Rover,033002-7,Defender 90 TDI Hard Top Diesel
33,Land Rover,033005-1,Defender 90 TDI SW Diesel
33,Land Rover,033008-6,Discovery ES 3.9 V8
33,Land Rover,033021-3,Discovery ES 4.0 V8 Aut.
33,Land Rover,033023-0,Discovery ES TD5 2.5 4x4 4p Diesel Aut.
33,Land Rover,033022-1,Discovery ES TD5 2.5 4x4 4p Diesel Mec.
33,Land Rover,033007-8,Discovery TDI 2.5 Diesel
33,Land Rover,033028-0,Discovery3 HSE 2.7 4x4 TDI Diesel Aut.
33,Land Rover,033027-2,Discovery3 HSE 4.4 V8 4x4 299cv Aut.
33,Land Rover,033029-9,Discovery3 S 2.7 4x4 TDI Diesel Aut.
33,Land Rover,033037-0,Discovery3 S 4.0 V6 4x4 215cv Aut.
33,Land Rover,033045-0,Discovery3 SE 2.7 4x4 TDI Diesel Aut.
33,Land Rover,033030-2,Discovery3 SE 4.0 V6 4x4 215cv Aut.
33,Land Rover,033071-0,Discovery4 B&W 3.0 4x4 TDV6 Diesel Aut.
33,Land Rover,033057-4,Discovery4 HSE 2.7 4x4 TDV6 Diesel Aut.
33,Land Rover,033059-0,Discovery4 HSE 3.0 4x4 TDV6/SDV6 Die.Aut
33,Land Rover,033060-4,Discovery4 HSE 5.0 4x4 Aut.
33,Land Rover,033056-6,Discovery4 S 2.7 4x4 TDV6 Diesel Aut.
33,Land Rover,033080-9,Discovery4 S 3.0 4X4 TDV6/SDV6 Die. Aut.
33,Land Rover,033053-1,Discovery4 SE 2.7 4x4 TDV6 Diesel Aut.
33,Land Rover,033058-2,Discovery4 SE 3.0 4x4 TDV6/SDV6 Die.Aut.
33,Land Rover,033020-5,Freelander 1.8 16v
33,Land Rover,033025-6,Freelander HSE 2.5 V6 24V 177cv 5p
33,Land Rover,033034-5,Freelander HSE3 2.5 V6 24V 177cv 3p
33,Land Rover,033024-8,Freelander S/ SE 2.5 V6 24V 177cv 5p
33,Land Rover,033026-4,Freelander SE3 2.5 V6 24V 177cv 3p
33,Land Rover,033081-7,Freelander2 Dynamique 2.2 SD4 T. Diesel
33,Land Rover,033070-1,Freelander2 HSE 2.2 SD4 190cv T.Diesel
33,Land Rover,033042-6,Freelander2 I6 HSE 3.2 232cv Aut. 5p
33,Land Rover,033065-5,Freelander2 I6 LE Sport 3.2 232cv Aut. 5
33,Land Rover,033041-8,Freelander2 I6 S 3.2 232cv Aut. 5p
33,Land Rover,033063-9,Freelander2 I6 S Sport 3.2 232cv Aut. 5p
33,Land Rover,033040-0,Freelander2 I6 SE 3.2 232cv Aut. 5p
33,Land Rover,033068-0,Freelander2 S 2.2 SD4 190cv T.Diesel
33,Land Rover,033069-8,Freelander2 SE 2.2 SD4 190cv T.Diesel
33,Land Rover,033089-2,Freelander2 SI4 Dyn. 2.0 240cv Aut. 5p
33,Land Rover,033090-6,Freelander2 SI4 HSE 2.0 240cv Aut. 5p
33,Land Rover,033087-6,Freelander2 SI4 S 2.0 240cv Aut. 5p
33,Land Rover,033088-4,Freelander2 SI4 SE 2.0 240cv Aut. 5p
33,Land Rover,033019-1,New Range/Range Rover Vogue 3.9 V8
33,Land Rover,033095-7,Range R. EVOQUE ONE SICILIAN 2.0 Aut. 5p
33,Land Rover,033086-8,Range R. Sport Autob. 3.0 SDV6 Diesel
33,Land Rover,033085-0,Range R. Sport Autob. SUPERCHAR. 5.0 V8
33,Land Rover,033093-0,Range R. Sport HSE Dynamic SUPERC.5.0 V8
33,Land Rover,033094-9,Range R. Sport HSE SUPERCHARGED 3.0 V6
33,Land Rover,033064-7,Range R. Vogue 4.4 TDV8/SDV8 Diesel Aut.
33,Land Rover,033084-1,Range R. Vogue Autob. SUPERCHAR. 5.0 V8
33,Land Rover,033076-0,Range R.EVOQUE Dynamic 2.0 Aut 3p
33,Land Rover,033077-9,Range R.EVOQUE Dynamic 2.0 Aut 5p
33,Land Rover,033078-7,Range R.EVOQUE Dynamic Tech 2.0 Aut 3p
33,Land Rover,033079-5,Range R.EVOQUE Dynamic Tech 2.0 Aut 5p
33,Land Rover,033074-4,Range R.EVOQUE Prestige 2.0 Aut. 5p
33,Land Rover,033075-2,Range R.EVOQUE Prestige Tech 2.0 Aut 5p
33,Land Rover,033073-6,Range R.EVOQUE Pure  2.0 Aut. 5p
33,Land Rover,033072-8,Range R.EVOQUE Pure 2.0 Aut. 3p
33,Land Rover,033055-8,Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.
33,Land Rover,033092-2,Range Rover EVOQUE Pure Tech 2.0 Aut. 3p
33,Land Rover,033082-5,Range Rover EVOQUE Pure Tech 2.0 Aut. 5p
33,Land Rover,033009-4,Range Rover HSE 4.4/ 4.6
33,Land Rover,033044-2,Range Rover Sport 3.6 TDV8 272cv Diesel
33,Land Rover,033035-3,Range Rover Sport HSE 2.7 190cv TB Dies.
33,Land Rover,033062-0,Range Rover Sport HSE 3.0 SDV6  Diesel
33,Land Rover,033033-7,Range Rover Sport HSE 4.4 V8 32V 295cv
33,Land Rover,033054-0,Range Rover Sport HSE SUPERCHAR. 5.0 V8
33,Land Rover,033038-8,Range Rover Sport SE 2.7 190cv TB Diesel
33,Land Rover,033046-9,Range Rover Sport SE 3.6 TDV8 272cv Dies
33,Land Rover,033039-6,Range Rover Sport SE 4.4 V8 32V 299cv
33,Land Rover,033032-9,Range Rover Sport SUPERCHAGED 4.2 V8
33,Land Rover,033031-0,Range Rover SUPERCHAGED 4.2 V8 396cv
33,Land Rover,033096-5,Range Rover Vogue 3.0 TDV6 Diesel Aut.
33,Land Rover,033043-4,Range Rover Vogue 3.6 TDV8 272cv Diesel
33,Land Rover,033083-3,Range Rover Vogue 4.4 Auto. SDV8 Diesel.
33,Land Rover,033091-4,Range Rover Vogue SE 4.4 SDV8 Dies. Aut
33,Land Rover,033061-2,Range Rover Vogue SE SUPERCHAR. 5.0 V8
34,Lexus,057034-6,CT200h  1.8 16V HIBRID Aut.
34,Lexus,057035-4,CT200h F-Sport 1.8 16V HIBRID Aut.
34,Lexus,057020-6,ES-300 3.0
34,Lexus,057027-3,ES-330 3.3 24V 228cv
34,Lexus,057028-1,ES-350 3.5 24V 284cv
34,Lexus,057001-0,GS 300 3.0 V6 24V
34,Lexus,057036-2,IS-250 2.5 24V 208cv Aut.
34,Lexus,057037-0,IS-250 F Sport 2.5 24V 208cv Aut.
34,Lexus,057030-3,IS-300 3.0 24v 231cv Aut.
34,Lexus,057025-7,LS 400 4.0
34,Lexus,057026-5,LS 430 4.3 32V 281cv
34,Lexus,057029-0,LS 460 4.6 32V 347cv
34,Lexus,057031-1,LS-460L 4.6 V8 32v 347cv Aut.
34,Lexus,057002-8,RX 300 3.0 V6 24V
34,Lexus,057032-0,RX-350 3.5 24v 277cv Aut.
34,Lexus,057033-8,RX-350 F-Sport 3.5 24V 277cv Aut.
34,Lexus,057003-6,SC 400 4.0 V8
168,LIFAN,077001-9,320 ELITE 1.3 16V 88cv 5p
168,LIFAN,077002-7,620 TALENT 1.6 16V 106cv 4p
168,LIFAN,077004-3,FOISON 1.3 16V 85cv 2p
168,LIFAN,077003-5,X60 1.8 16V 128cv 5p Mec.
127,LOBINI,063001-2,H1 1.8 20V Turbo 180cv 2p
35,Lotus,047001-5,Elan S-2 1.6 16V
35,Lotus,047002-3,Esprit S-4 2.2 16V
140,Mahindra,065007-2,PIK-UP CD 2.2 4X2 (diesel) Mec.
140,Mahindra,065005-6,PIK-UP CD 2.2 4X4 (diesel) Mec.
140,Mahindra,065006-4,PIK-UP CS 2.2 4X2 (diesel) Mec.
140,Mahindra,065004-8,PIK-UP CS 2.2 4X4 (diesel) Mec.
140,Mahindra,065003-0,SCORPIO 2.6 CD TB Diesel CRDe 4x4
140,Mahindra,065002-1,SCORPIO 2.6 CS/ Chassi TB Dies. CRDe 4x4
140,Mahindra,065001-3,SCORPIO GLX SUV 2.6 TB Diesel CRDe 4WD
36,Maserati,034003-0,222 SE/SR 2.0 V6
36,Maserati,034004-9,228
36,Maserati,034001-4,3200 GT Cupê
36,Maserati,034011-1,3200 GT Cupê Aut.
36,Maserati,034005-7,430 2.0 V6
36,Maserati,034006-5,430 II 2.0 V6
36,Maserati,034012-0,Coupé CC 4.2 V8 32V 390cv
36,Maserati,034007-3,Ghibli 2.0 V6
36,Maserati,034023-5,GranCabrio 4.7 V8 32V 440cv
36,Maserati,034016-2,GranSport 4.2 V8 32V 400cv
36,Maserati,034017-0,GranSport Spyder 4.2 V8 32V 400cv
36,Maserati,034018-9,GranTurismo 4.2 V8 32V 405cv
36,Maserati,034024-3,GranTurismo MC Stradale 4.7 V8 32V 450cv
36,Maserati,034021-9,GranTurismo S 4.7 V8 32V/ MC Line
36,Maserati,034019-7,Quattroporte Automatica 4.2 32V 400cv
36,Maserati,034002-2,Quattroporte Evolucione Aut.
36,Maserati,034010-3,Quattroporte Evolucione Mec.
36,Maserati,034014-6,Quattroporte Executive 4.2 32V 400cv
36,Maserati,034025-1,Quattroporte GTS 3.8 V8 32V 530cv
36,Maserati,034020-0,Quattroporte S 4.7 V8 32V 430cv
36,Maserati,034015-4,Quattroporte Sport 4.2 32V 400cv/430cv
36,Maserati,034022-7,Quattroporte Sport GT-S 4.7 V8 32V 440cv
36,Maserati,034008-1,Shamal 3.2 V8
36,Maserati,034009-0,Spider IE 2.0 V6
36,Maserati,034013-8,Spyder CC 4.2 V8 32V 390cv
37,Matra,058001-5,Pick-Up 4x2 Curto/Longo 2.5 TDI Diesel
37,Matra,058002-3,Pick-Up 4x4 Curto/Longo 2.5 TDI  Diesel
37,Matra,058003-1,Pick-Up CD 4x2 Curto/Longo 2.5 TDI Dies.
37,Matra,058004-0,Pick-Up CD 4x4 Curto/Longo 2.5 TDI Dies.
38,Mazda,020018-2,323 1.6 16V
38,Mazda,020001-8,626 GLX
38,Mazda,020002-6,626 GT
38,Mazda,020022-0,626 Sedan Aut.
38,Mazda,020014-0,626 Sedan High
38,Mazda,020013-1,626 Sedan Mec.
38,Mazda,020015-8,626 Sedan Top
38,Mazda,020016-6,626 SW
38,Mazda,020017-4,626 SW High
38,Mazda,020003-4,929 V6 Aut
38,Mazda,020010-7,B-2500 Pick-Up 2.5 Diesel
38,Mazda,020025-5,B-2500 Pick-Up 4x4 2.5 Diesel
38,Mazda,020011-5,B-2500 Pick-Up CD 4x4 2.5 Diesel
38,Mazda,020007-7,B2200 Pick-Up 2.2 Diesel
38,Mazda,020008-5,B2200 Pick-Up CD 2.2 Diesel
38,Mazda,020019-0,Millenia 3.0 V6 24V
38,Mazda,020004-2,MPV Minivan Aut
38,Mazda,020005-0,MX-3 1.6 16V
38,Mazda,020020-4,MX-3 GS 1.8 V6 24V
38,Mazda,020006-9,MX-5 Mec
38,Mazda,020021-2,Navajo LX 3.0 V6
38,Mazda,020023-9,Protegé Aut.
38,Mazda,020024-7,Protegé High
38,Mazda,020009-3,Protegé Mec.
38,Mazda,020012-3,RX 7 2.6 Turbo
39,Mercedes-Benz,021060-9,180-D Pick-Up/Furgão 2.4 Diesel
39,Mercedes-Benz,021061-7,180-D Van 2.4 Diesel
39,Mercedes-Benz,021062-5,190-E 2.3
39,Mercedes-Benz,021063-3,230-E 2.3
39,Mercedes-Benz,021067-6,260-E 2.6
39,Mercedes-Benz,021068-4,300-D 3.0 Diesel
39,Mercedes-Benz,021069-2,300-E 3.0
39,Mercedes-Benz,021045-5,300-SE 3.0/3.2
39,Mercedes-Benz,021070-6,300-SL 3.0
39,Mercedes-Benz,021071-4,300-TE Wagon 3.0
39,Mercedes-Benz,021072-2,500-E 5.0
39,Mercedes-Benz,021047-1,500-SEC/ SL
39,Mercedes-Benz,021074-9,500-SEL 5.0/ 5.6
39,Mercedes-Benz,021075-7,560-SEL 5.6
39,Mercedes-Benz,021239-3,C-180 CGI Classic 1.8 16V 156cv Aut.
39,Mercedes-Benz,021246-6,C-180 CGI Coupe 1.8 16V 156cv Aut.
39,Mercedes-Benz,021281-4,C-180 CGI Coupe Sport 1.6 TB 16V Aut.
39,Mercedes-Benz,021280-6,C-180 CGI Sport 1.6 TB 16V 156cv Aut.
39,Mercedes-Benz,021255-5,C-180 CGI Touring 1.8 16V Aut.
39,Mercedes-Benz,021282-2,C-180 CGI Touring Sport 1.6 TB Aut.
39,Mercedes-Benz,021001-3,C-180 Classic/Classic Plus/Elegance
39,Mercedes-Benz,021230-0,C-180 Kompressor Classic 1.6 16V Aut.
39,Mercedes-Benz,021151-6,C-180 Kompressor Classic 1.8 16V 143cv
39,Mercedes-Benz,021233-4,C-200 CGI Avantgarde 1.8 16V 184cv Aut.
39,Mercedes-Benz,021234-2,C-200 CGI Sport 1.8 TB 16V 184cv Aut.
39,Mercedes-Benz,021237-7,C-200 CGI Touring Avantgarde 1.8 16V Aut
39,Mercedes-Benz,021076-5,C-200 Classic/Sport
39,Mercedes-Benz,021123-0,C-200 Kompressor 2.0 V6 16v 4p Aut.
39,Mercedes-Benz,021193-1,C-200 Kompressor Avant.1.8 16V Aut
39,Mercedes-Benz,021202-4,C-200 Kompressor Classic 1.8 16V Aut.
39,Mercedes-Benz,021143-5,C-200 Sportcoupé Komp. 2.0 16V 163cv Aut
39,Mercedes-Benz,021142-7,C-200 Touring Komp. 2.0 16V 163cv 5p Aut
39,Mercedes-Benz,021210-5,C-200 Touring Komp. Avant. 1.8 16V Aut.
39,Mercedes-Benz,021002-1,C-220 Classic/Elegance/Sport
39,Mercedes-Benz,021181-8,C-230 Avantgarde 2.5 V6 24V 204cv Aut
39,Mercedes-Benz,021132-0,C-230 Komp. Sportcoupé 2.3 16V 197cv Aut
39,Mercedes-Benz,021003-0,C-230 Kompressor Avantgarde
39,Mercedes-Benz,021077-3,C-230 Sport/ Eleg./Touring Eleg.Plus 2.3
39,Mercedes-Benz,021192-3,C-230 Touring Avant. 2.5 24V 204cv Aut.
39,Mercedes-Benz,021022-6,C-230 Touring Kompressor
39,Mercedes-Benz,021119-2,C-240 AvantGarde 2.4/ 2.6 4p
39,Mercedes-Benz,021050-1,C-240 Classic
39,Mercedes-Benz,021040-4,C-240 Elegance 2.4
39,Mercedes-Benz,021120-6,C-240 Elegance 2.4 V6 24v 4p Aut.
39,Mercedes-Benz,021242-3,C-250 CGI Sport 1.8 16V Aut.
39,Mercedes-Benz,021286-5,C-250 CGI Sport Coupe 1.8 16V TB Aut.
39,Mercedes-Benz,021203-2,C-280 Avantgarde 3.0 V6 231cv Aut.
39,Mercedes-Benz,021005-6,C-280 Classic/Sport
39,Mercedes-Benz,021004-8,C-280 Elegance
39,Mercedes-Benz,021041-2,C-280 Touring
39,Mercedes-Benz,021222-9,C-300 Avantgarde 3.0 V6 24V 231cv Aut.
39,Mercedes-Benz,021236-9,C-300 Sport 3.0 V6 231cv Aut.
39,Mercedes-Benz,021121-4,C-320 AvantGarde 3.2 V6 24v 4p Aut.
39,Mercedes-Benz,021122-2,C-320 Elegance 3.2 V6 24v 4p Aut.
39,Mercedes-Benz,021131-1,C-320 Touring 3.2 V6 18v 4p Aut.
39,Mercedes-Benz,021179-6,C-350 Avantgarde/ Elegance 3.5 V6 272cv
39,Mercedes-Benz,021249-0,C-350 CGI Sport 3.5 306cv Aut.
39,Mercedes-Benz,021215-6,C-350 Sport 3.5 V6 272cv
39,Mercedes-Benz,021185-0,C-350 Sportcoupé 3.5 24V  272cv
39,Mercedes-Benz,021186-9,C-350 Touring AvantGarde 3.5 24V 272cv
39,Mercedes-Benz,021006-4,C-36 AMG
39,Mercedes-Benz,021023-4,C-43 AMG
39,Mercedes-Benz,021183-4,C-55 AMG 24V 367cv Aut.
39,Mercedes-Benz,021184-2,C-55 Touring AMG 24V 367cv Aut.
39,Mercedes-Benz,021209-1,C-63 AMG 6.2 V8 Aut.
39,Mercedes-Benz,021251-2,C-63 Coupe AMG 6.2 V8 Aut.
39,Mercedes-Benz,021279-2,C-63 Coupe AMG Black Series 6.3 V8 Aut.
39,Mercedes-Benz,021224-5,C-63 Touring AMG 6.2 V8 Aut.
39,Mercedes-Benz,021046-3,CL-500 5.0/ 5.5
39,Mercedes-Benz,021078-1,CL-600 6.0/ 5.5
39,Mercedes-Benz,021206-7,CL-63 AMG 6.2 V8 32V 525cv
39,Mercedes-Benz,021225-3,CL-65 AMG 6.0 V12 612cv Aut.
39,Mercedes-Benz,021301-2,CLA-200 CGI 1.6 TB 16V 156cv Aut.
39,Mercedes-Benz,021306-3,CLA-45 AMG CGI 2.0 TB 360 cv Aut.
39,Mercedes-Benz,021051-0,Classe A 160 Classic Semi-Aut.
39,Mercedes-Benz,021048-0,Classe A 160 Classic/ Spirit Mec.
39,Mercedes-Benz,021049-8,Classe A 160 Elegance Mec.
39,Mercedes-Benz,021098-6,Classe A 160 Elegance Semi-Aut.
39,Mercedes-Benz,021161-3,Classe A 190 AvantGarde 1.9 8V 125cv Aut
39,Mercedes-Benz,021141-9,Classe A 190 AvantGarde 1.9 8V 125cv Mec
39,Mercedes-Benz,021113-3,Classe A 190 Classic 1.9 Semi-Aut.
39,Mercedes-Benz,021112-5,Classe A 190 Classic/ Spirit 1.9 Mec.
39,Mercedes-Benz,021129-0,Classe A 190 Elegance 1.9 Aut.
39,Mercedes-Benz,021114-1,Classe A 190 Elegance 1.9 Mec.
39,Mercedes-Benz,021115-0,Classe A 190 Elegance 1.9 Semi-Aut.
39,Mercedes-Benz,021288-1,Classe A 200 CGI 1.6 TB Style 156cv Aut.
39,Mercedes-Benz,021289-0,Classe A 200 CGI 1.6 TB Urban 156cv Aut.
39,Mercedes-Benz,021182-6,Classe A 200 Elegance 2.0 136cv Aut.
39,Mercedes-Benz,021304-7,Classe A 250 CGI 2.0 TB Sport Aut.
39,Mercedes-Benz,021300-4,Classe A 45 AMG 2.0 Turbo 360cv Aut.
39,Mercedes-Benz,021218-0,Classe B 170 1.7 116cv Aut.
39,Mercedes-Benz,021220-2,Classe B 180 1.7 116cv Aut.
39,Mercedes-Benz,021194-0,Classe B 200 2.0 136cv Aut.
39,Mercedes-Benz,021197-4,Classe B 200 2.0 Turbo 193cv Aut.
39,Mercedes-Benz,021277-6,Classe B 200 CGI 1.6 TB 156cv Aut.
39,Mercedes-Benz,021278-4,Classe B 200 CGI 1.6 TB Sport 156cv Aut
39,Mercedes-Benz,021195-8,Classe R 500 5.0 V8 306cv Aut.
39,Mercedes-Benz,021226-1,Classe R 500 L 5.5 V8 388cv Aut.
39,Mercedes-Benz,021082-0,Classic 6.0
39,Mercedes-Benz,021219-9,CLC 200 Kompressor 1.8 184cv Aut.
39,Mercedes-Benz,021099-4,CLK-230 Cabriolet Kompressor
39,Mercedes-Benz,021024-2,CLK-230 Kompressor
39,Mercedes-Benz,021053-6,CLK-320 AvantGarde
